device,filename,session_id,activity,fall_binary,split,rows,duration,first_timestamp,last_timestamp
PHONE,SESSION_20260831_181515_7B5A_MOBILE.csv,SESSION_20260831_181515_7B5A,LYING_DOWN,NORMAL,TRAIN,3537,811.225,1788179570109,1788180381334
PHONE,SESSION_20260831_181627_ECC6_MOBILE.csv,SESSION_20260831_181627_ECC6,LYING_DOWN,NORMAL,TRAIN,4031,81.876,1788180381334,1788180463210
PHONE,SESSION_20260831_181752_A1CD_MOBILE.csv,SESSION_20260831_181752_A1CD,LYING_DOWN,NORMAL,VALIDATION,4089,83.141,1788180463210,1788180546351
PHONE,SESSION_20260831_181907_7A5B_MOBILE.csv,SESSION_20260831_181907_7A5B,LYING_DOWN,NORMAL,TRAIN,3696,68.049,1788180546351,1788180614400
PHONE,SESSION_20260831_182015_F13A_MOBILE.csv,SESSION_20260831_182015_F13A,LYING_DOWN,NORMAL,TRAIN,2821,51.549,1788180614400,1788180665949
PHONE,SESSION_20260831_182107_9D40_MOBILE.csv,SESSION_20260831_182107_9D40,LYING_DOWN,NORMAL,TRAIN,2885,53.267,1788180665949,1788180719216
PHONE,SESSION_20260831_183241_0BFD_MOBILE.csv,SESSION_20260831_183241_0BFD,LYING_DOWN,NORMAL,VALIDATION,3061,699.011,1788180719216,1788181418227
PHONE,SESSION_20260831_183344_57D9_MOBILE.csv,SESSION_20260831_183344_57D9,LYING_DOWN,NORMAL,TRAIN,2695,56.497,1788181418227,1788181474724
PHONE,SESSION_20260831_183443_0583_MOBILE.csv,SESSION_20260831_183443_0583,LYING_DOWN,NORMAL,TRAIN,2152,49.81,1788181474724,1788181524534
PHONE,SESSION_20260831_183531_E647_MOBILE.csv,SESSION_20260831_183531_E647,LYING_DOWN,NORMAL,TRAIN,2685,57.541,1788181524534,1788181582075
PHONE,SESSION_20260831_183630_BC88_MOBILE.csv,SESSION_20260831_183630_BC88,LYING_DOWN,NORMAL,TRAIN,2879,61.741,1788181582075,1788181643816
PHONE,SESSION_20260831_183726_9F2C_MOBILE.csv,SESSION_20260831_183726_9F2C,LYING_DOWN,NORMAL,TRAIN,4105,80.203,1788181643816,1788181724019
PHONE,SESSION_20260831_183946_EF11_MOBILE.csv,SESSION_20260831_183946_EF11,JUMPING,NORMAL,VALIDATION,615,73.811,1788181724019,1788181797830
PHONE,SESSION_20260831_184005_F157_MOBILE.csv,SESSION_20260831_184005_F157,JUMPING,NORMAL,TRAIN,609,19.707,1788181797830,1788181817537
PHONE,SESSION_20260831_184024_7FED_MOBILE.csv,SESSION_20260831_184024_7FED,JUMPING,NORMAL,TRAIN,686,19.925,1788181817537,1788181837462
PHONE,SESSION_20260831_184043_A8B1_MOBILE.csv,SESSION_20260831_184043_A8B1,JUMPING,NORMAL,TRAIN,660,17.733,1788181837462,1788181855195
PHONE,SESSION_20260831_184102_23B5_MOBILE.csv,SESSION_20260831_184102_23B5,JUMPING,NORMAL,TRAIN,815,22.512,1788181855195,1788181877707
PHONE,SESSION_20260831_184122_DE8B_MOBILE.csv,SESSION_20260831_184122_DE8B,JUMPING,NORMAL,TRAIN,771,19.116,1788181877707,1788181896823
PHONE,SESSION_20260831_184143_D595_MOBILE.csv,SESSION_20260831_184143_D595,JUMPING,NORMAL,VALIDATION,681,12.82,1788181903658,1788181916478
PHONE,SESSION_20260831_184201_760C_MOBILE.csv,SESSION_20260831_184201_760C,JUMPING,NORMAL,TRAIN,714,18.797,1788181916478,1788181935275
PHONE,SESSION_20260831_184220_D822_MOBILE.csv,SESSION_20260831_184220_D822,JUMPING,NORMAL,TRAIN,714,18.037,1788181935275,1788181953312
PHONE,SESSION_20260831_184238_A9A2_MOBILE.csv,SESSION_20260831_184238_A9A2,JUMPING,NORMAL,VALIDATION,765,19.456,1788181953312,1788181972768
PHONE,SESSION_20260831_184307_3599_MOBILE.csv,SESSION_20260831_184307_3599,JUMPING,NORMAL,TRAIN,1009,33.537,1788181972768,1788182006305
PHONE,SESSION_20260831_184331_B032_MOBILE.csv,SESSION_20260831_184331_B032,JUMPING,NORMAL,TRAIN,649,17.496,1788182006305,1788182023801
PHONE,SESSION_20260831_184348_7FA7_MOBILE.csv,SESSION_20260831_184348_7FA7,JUMPING,NORMAL,TRAIN,849,20.237,1788182023801,1788182044038
PHONE,SESSION_20260831_184408_F3DF_MOBILE.csv,SESSION_20260831_184408_F3DF,JUMPING,NORMAL,TEST,785,19.715,1788182044038,1788182063753
PHONE,SESSION_20260831_184428_9155_MOBILE.csv,SESSION_20260831_184428_9155,JUMPING,NORMAL,TEST,1659,16.437,1788182063753,1788182080190
PHONE,SESSION_20260831_184445_1B9C_MOBILE.csv,SESSION_20260831_184445_1B9C,JUMPING,NORMAL,TRAIN,2159,21.328,1788182080190,1788182101518
PHONE,SESSION_20260831_184507_65E6_MOBILE.csv,SESSION_20260831_184507_65E6,JUMPING,NORMAL,TRAIN,1753,18.221,1788182101518,1788182119739
PHONE,SESSION_20260831_184524_9A25_MOBILE.csv,SESSION_20260831_184524_9A25,JUMPING,NORMAL,TEST,1945,18.806,1788182119739,1788182138545
PHONE,SESSION_20260831_184542_C4CE_MOBILE.csv,SESSION_20260831_184542_C4CE,JUMPING,NORMAL,TRAIN,1809,17.213,1788182138545,1788182155758
PHONE,SESSION_20260831_184559_F0EE_MOBILE.csv,SESSION_20260831_184559_F0EE,JUMPING,NORMAL,TRAIN,1897,17.287,1788182155767,1788182173054
PHONE,SESSION_20260831_184646_2A01_MOBILE.csv,SESSION_20260831_184646_2A01,SIT_DOWN,NORMAL,TRAIN,386,35.891,1788182173054,1788182208945
PHONE,SESSION_20260831_184658_0DED_MOBILE.csv,SESSION_20260831_184658_0DED,SIT_DOWN,NORMAL,TRAIN,645,14.149,1788182208945,1788182223094
PHONE,SESSION_20260831_184729_19DD_MOBILE.csv,SESSION_20260831_184729_19DD,SIT_DOWN,NORMAL,TRAIN,1159,34.38,1788182223094,1788182257474
PHONE,SESSION_20260831_185257_956E_MOBILE.csv,SESSION_20260831_185257_956E,SIT_DOWN,NORMAL,VALIDATION,777,325.359,1788182257474,1788182582833
PHONE,SESSION_20260831_185307_C9E6_MOBILE.csv,SESSION_20260831_185307_C9E6,SIT_DOWN,NORMAL,TRAIN,822,10.232,1788182582833,1788182593065
PHONE,SESSION_20260831_185318_C2F9_MOBILE.csv,SESSION_20260831_185318_C2F9,SIT_DOWN,NORMAL,TRAIN,655,10.527,1788182593065,1788182603592
PHONE,SESSION_20260831_185358_065E_MOBILE.csv,SESSION_20260831_185358_065E,SIT_DOWN,NORMAL,TRAIN,665,39.322,1788182603592,1788182642914
PHONE,SESSION_20260831_185405_3637_MOBILE.csv,SESSION_20260831_185405_3637,SIT_DOWN,NORMAL,TEST,684,7.566,1788182642914,1788182650480
PHONE,SESSION_20260831_185412_B229_MOBILE.csv,SESSION_20260831_185412_B229,SIT_DOWN,NORMAL,TRAIN,496,5.836,1788182650480,1788182656316
PHONE,SESSION_20260831_185421_29F3_MOBILE.csv,SESSION_20260831_185421_29F3,SIT_DOWN,NORMAL,TEST,821,10.615,1788182656316,1788182666931
PHONE,SESSION_20260831_185443_04FB_MOBILE.csv,SESSION_20260831_185443_04FB,SIT_DOWN,NORMAL,TRAIN,1383,25.876,1788182666931,1788182692807
PHONE,SESSION_20260831_185459_8B2B_MOBILE.csv,SESSION_20260831_185459_8B2B,SIT_DOWN,NORMAL,TRAIN,1011,13.685,1788182692807,1788182706492
PHONE,SESSION_20260831_185928_7F57_MOBILE.csv,SESSION_20260831_185928_7F57,SIT_DOWN,NORMAL,TEST,814,5.797,1788182968099,1788182973896
PHONE,SESSION_20260831_185938_9003_MOBILE.csv,SESSION_20260831_185938_9003,SIT_DOWN,NORMAL,TRAIN,1072,12.221,1788182973896,1788182986117
PHONE,SESSION_20260831_185951_E035_MOBILE.csv,SESSION_20260831_185951_E035,SIT_DOWN,NORMAL,VALIDATION,1038,13.065,1788182986117,1788182999182
PHONE,SESSION_20260831_190004_3EA5_MOBILE.csv,SESSION_20260831_190004_3EA5,SIT_DOWN,NORMAL,TRAIN,1271,14.153,1788182999182,1788183013335
PHONE,SESSION_20260831_190018_C3C2_MOBILE.csv,SESSION_20260831_190018_C3C2,SIT_DOWN,NORMAL,TRAIN,797,10.937,1788183013335,1788183024272
PHONE,SESSION_20260831_190029_2894_MOBILE.csv,SESSION_20260831_190029_2894,SIT_DOWN,NORMAL,TRAIN,947,11.691,1788183024272,1788183035963
PHONE,SESSION_20260831_190040_EF4F_MOBILE.csv,SESSION_20260831_190040_EF4F,SIT_DOWN,NORMAL,TRAIN,729,9.633,1788183035963,1788183045596
PHONE,SESSION_20260831_190049_7BB2_MOBILE.csv,SESSION_20260831_190049_7BB2,SIT_DOWN,NORMAL,VALIDATION,1041,11.645,1788183045596,1788183057241
PHONE,SESSION_20260831_190233_1AD8_MOBILE.csv,SESSION_20260831_190233_1AD8,STAND_UP,NORMAL,TRAIN,683,101.153,1788183057241,1788183158394
PHONE,SESSION_20260831_190242_4C9D_MOBILE.csv,SESSION_20260831_190242_4C9D,STAND_UP,NORMAL,TEST,926,10.481,1788183158394,1788183168875
PHONE,SESSION_20260831_190253_6E36_MOBILE.csv,SESSION_20260831_190253_6E36,STAND_UP,NORMAL,TEST,854,10.647,1788183168875,1788183179522
PHONE,SESSION_20260831_190305_CCE2_MOBILE.csv,SESSION_20260831_190305_CCE2,STAND_UP,NORMAL,TEST,972,13.222,1788183179522,1788183192744
PHONE,SESSION_20260831_190319_E4C6_MOBILE.csv,SESSION_20260831_190319_E4C6,STAND_UP,NORMAL,TRAIN,959,13.158,1788183192744,1788183205902
PHONE,SESSION_20260831_190330_0E3A_MOBILE.csv,SESSION_20260831_190330_0E3A,STAND_UP,NORMAL,TEST,811,9.878,1788183205902,1788183215780
PHONE,SESSION_20260831_190339_E17A_MOBILE.csv,SESSION_20260831_190339_E17A,STAND_UP,NORMAL,VALIDATION,870,10.097,1788183215780,1788183225877
PHONE,SESSION_20260831_190349_D616_MOBILE.csv,SESSION_20260831_190349_D616,STAND_UP,NORMAL,TRAIN,784,9.392,1788183225877,1788183235269
PHONE,SESSION_20260831_190358_DF50_MOBILE.csv,SESSION_20260831_190358_DF50,STAND_UP,NORMAL,TRAIN,778,8.767,1788183235269,1788183244036
PHONE,SESSION_20260831_190413_B561_MOBILE.csv,SESSION_20260831_190413_B561,STAND_UP,NORMAL,TRAIN,788,15.294,1788183244036,1788183259330
PHONE,SESSION_20260831_190454_5522_MOBILE.csv,SESSION_20260831_190454_5522,STAND_UP,NORMAL,TRAIN,1305,44.027,1788183259330,1788183303357
PHONE,SESSION_20260831_190510_953E_MOBILE.csv,SESSION_20260831_190510_953E,STAND_UP,NORMAL,TRAIN,1092,14.696,1788183303357,1788183318053
PHONE,SESSION_20260831_190523_2C44_MOBILE.csv,SESSION_20260831_190523_2C44,STAND_UP,NORMAL,TRAIN,1234,14.016,1788183318053,1788183332069
PHONE,SESSION_20260831_190536_E891_MOBILE.csv,SESSION_20260831_190536_E891,STAND_UP,NORMAL,TRAIN,1000,11.969,1788183332069,1788183344038
PHONE,SESSION_20260831_190549_7234_MOBILE.csv,SESSION_20260831_190549_7234,STAND_UP,NORMAL,TRAIN,928,12.526,1788183344038,1788183356564
PHONE,SESSION_20260831_190601_7F3D_MOBILE.csv,SESSION_20260831_190601_7F3D,STAND_UP,NORMAL,TRAIN,796,10.178,1788183356564,1788183366742
PHONE,SESSION_20260831_190613_5074_MOBILE.csv,SESSION_20260831_190613_5074,STAND_UP,NORMAL,TRAIN,666,11.709,1788183366742,1788183378451
PHONE,SESSION_20260831_190625_9F6E_MOBILE.csv,SESSION_20260831_190625_9F6E,STAND_UP,NORMAL,TRAIN,584,11.073,1788183378451,1788183389524
PHONE,SESSION_20260831_190648_C7C9_MOBILE.csv,SESSION_20260831_190648_C7C9,PICKING_UP_OBJECT,NORMAL,TRAIN,1067,26.095,1788183389524,1788183415619
PHONE,SESSION_20260831_190707_2C76_MOBILE.csv,SESSION_20260831_190707_2C76,PICKING_UP_OBJECT,NORMAL,TRAIN,850,17.681,1788183415619,1788183433300
PHONE,SESSION_20260831_190716_4DFA_MOBILE.csv,SESSION_20260831_190716_4DFA,PICKING_UP_OBJECT,NORMAL,TRAIN,1317,12.401,1788183433300,1788183445701
PHONE,SESSION_20260831_190729_3B9A_MOBILE.csv,SESSION_20260831_190729_3B9A,PICKING_UP_OBJECT,NORMAL,VALIDATION,687,9.055,1788183445701,1788183454756
PHONE,SESSION_20260831_190746_2F8D_MOBILE.csv,SESSION_20260831_190746_2F8D,PICKING_UP_OBJECT,NORMAL,TEST,988,19.017,1788183454756,1788183473773
PHONE,SESSION_20260831_190800_D044_MOBILE.csv,SESSION_20260831_190800_D044,PICKING_UP_OBJECT,NORMAL,TRAIN,982,13.233,1788183473773,1788183487006
PHONE,SESSION_20260831_190811_77A9_MOBILE.csv,SESSION_20260831_190811_77A9,PICKING_UP_OBJECT,NORMAL,TRAIN,746,9.56,1788183487006,1788183496566
PHONE,SESSION_20260831_190821_338B_MOBILE.csv,SESSION_20260831_190821_338B,PICKING_UP_OBJECT,NORMAL,VALIDATION,865,11.186,1788183496566,1788183507752
PHONE,SESSION_20260831_190830_629B_MOBILE.csv,SESSION_20260831_190830_629B,PICKING_UP_OBJECT,NORMAL,TRAIN,595,6.533,1788183507752,1788183514285
PHONE,SESSION_20260831_190836_8D4C_MOBILE.csv,SESSION_20260831_190836_8D4C,PICKING_UP_OBJECT,NORMAL,VALIDATION,1116,10.275,1788183514285,1788183524560
PHONE,SESSION_20260831_202728_7C42_MOBILE.csv,SESSION_20260831_202728_7C42,FALL_FORWARD,FALL,TRAIN,3110,4745.981,1788183524560,1788188270541
PHONE,SESSION_20260831_202818_2286_MOBILE.csv,SESSION_20260831_202818_2286,FALL_FORWARD,FALL,TEST,4166,57.365,1788188270541,1788188327906
PHONE,SESSION_20260831_202903_A93D_MOBILE.csv,SESSION_20260831_202903_A93D,FALL_FORWARD,FALL,VALIDATION,4747,49.704,1788188327906,1788188377610
PHONE,SESSION_20260831_202953_7159_MOBILE.csv,SESSION_20260831_202953_7159,FALL_FORWARD,FALL,TRAIN,6746,63.509,1788188377610,1788188441119
PHONE,SESSION_20260831_223700_C8CE_MOBILE.csv,SESSION_20260831_223700_C8CE,FALL_FORWARD,FALL,TRAIN,3034,37.071,1788196005088,1788196042159
PHONE,SESSION_20260831_223735_F835_MOBILE.csv,SESSION_20260831_223735_F835,FALL_FORWARD,FALL,TRAIN,5466,51.802,1788196042159,1788196093961
PHONE,SESSION_20260831_223844_D2B3_MOBILE.csv,SESSION_20260831_223844_D2B3,FALL_FORWARD,FALL,TRAIN,3680,56.519,1788196093961,1788196150480
PHONE,SESSION_20260831_223951_2FD8_MOBILE.csv,SESSION_20260831_223951_2FD8,FALL_FORWARD,FALL,TRAIN,6470,86.063,1788196150480,1788196236543
PHONE,SESSION_20260831_224048_9141_MOBILE.csv,SESSION_20260831_224048_9141,FALL_FORWARD,FALL,TRAIN,5661,52.112,1788196236543,1788196288655
PHONE,SESSION_20260831_224156_7B36_MOBILE.csv,SESSION_20260831_224156_7B36,FALL_FORWARD,FALL,VALIDATION,4497,59.632,1788196288655,1788196348287
PHONE,SESSION_20260831_224242_390B_MOBILE.csv,SESSION_20260831_224242_390B,FALL_FORWARD,FALL,TRAIN,6180,57.456,1788196348287,1788196405743
PHONE,SESSION_20260831_224340_A708_MOBILE.csv,SESSION_20260831_224340_A708,FALL_FORWARD,FALL,TRAIN,5733,54.982,1788196405743,1788196460725
PHONE,SESSION_20260831_224431_A93F_MOBILE.csv,SESSION_20260831_224431_A93F,FALL_FORWARD,FALL,VALIDATION,3036,32.032,1788196460725,1788196492757
PHONE,SESSION_20260831_225519_C8BE_MOBILE.csv,SESSION_20260831_225519_C8BE,FALL_FORWARD,FALL,TRAIN,3140,648.721,1788196492757,1788197141478
PHONE,SESSION_20260831_225557_D81E_MOBILE.csv,SESSION_20260831_225557_D81E,FALL_FORWARD,FALL,TEST,5376,53.751,1788197141478,1788197195229
PHONE,SESSION_20260831_225646_6AE0_MOBILE.csv,SESSION_20260831_225646_6AE0,FALL_FORWARD,FALL,TRAIN,4580,43.592,1788197195229,1788197238821
PHONE,SESSION_20260831_225729_CFB5_MOBILE.csv,SESSION_20260831_225729_CFB5,FALL_FORWARD,FALL,TRAIN,4285,39.915,1788197238821,1788197278736
PHONE,SESSION_20260831_225813_E318_MOBILE.csv,SESSION_20260831_225813_E318,FALL_FORWARD,FALL,TRAIN,3785,41.257,1788197278736,1788197319993
PHONE,SESSION_20260831_225855_B3FD_MOBILE.csv,SESSION_20260831_225855_B3FD,FALL_FORWARD,FALL,VALIDATION,3251,38.035,1788197319993,1788197358028
PHONE,SESSION_20260831_230016_8691_MOBILE.csv,SESSION_20260831_230016_8691,FALL_FORWARD,FALL,TRAIN,2718,77.896,1788197358028,1788197435924
PHONE,SESSION_20260831_230214_E70F_MOBILE.csv,SESSION_20260831_230214_E70F,FALL_FORWARD,FALL,TRAIN,5358,136.385,1788197435924,1788197572309
PHONE,SESSION_20260831_230656_2B0A_MOBILE.csv,SESSION_20260831_230656_2B0A,FALL_FORWARD,FALL,TEST,6683,289.985,1788197573095,1788197863080
PHONE,SESSION_20260831_230904_01BA_MOBILE.csv,SESSION_20260831_230904_01BA,FALL_FORWARD,FALL,TRAIN,5928,123.373,1788197863080,1788197986453
PHONE,SESSION_20260831_231227_8682_MOBILE.csv,SESSION_20260831_231227_8682,FALL_BACKWARD,FALL,TRAIN,4800,195.486,1788197986453,1788198181939
PHONE,SESSION_20260831_231318_B142_MOBILE.csv,SESSION_20260831_231318_B142,FALL_BACKWARD,FALL,VALIDATION,5186,53.367,1788198181939,1788198235306
PHONE,SESSION_20260831_231518_CEC8_MOBILE.csv,SESSION_20260831_231518_CEC8,FALL_BACKWARD,FALL,TRAIN,5295,120.307,1788198235306,1788198355613
PHONE,SESSION_20260831_231610_C4CA_MOBILE.csv,SESSION_20260831_231610_C4CA,FALL_BACKWARD,FALL,VALIDATION,93,15.322,1788198355613,1788198370935
PHONE,SESSION_20260831_231631_604A_MOBILE.csv,SESSION_20260831_231631_604A,FALL_BACKWARD,FALL,TRAIN,6143,64.223,1788198370935,1788198435158
PHONE,SESSION_20260831_231818_E0B0_MOBILE.csv,SESSION_20260831_231818_E0B0,FALL_BACKWARD,FALL,TRAIN,5061,105.638,1788198435158,1788198540796
PHONE,SESSION_20260831_232013_59D9_MOBILE.csv,SESSION_20260831_232013_59D9,FALL_BACKWARD,FALL,TEST,5703,113.352,1788198540796,1788198654148
PHONE,SESSION_20260831_232153_9634_MOBILE.csv,SESSION_20260831_232153_9634,FALL_BACKWARD,FALL,TRAIN,4956,94.745,1788198654148,1788198748893
PHONE,SESSION_20260831_232627_1B99_MOBILE.csv,SESSION_20260831_232627_1B99,FALL_BACKWARD,FALL,TRAIN,7647,292.476,1788198748893,1788199041369
PHONE,SESSION_20260831_232940_593C_MOBILE.csv,SESSION_20260831_232940_593C,FALL_BACKWARD,FALL,VALIDATION,17077,264.045,1788199041369,1788199305414
PHONE,SESSION_20260831_233510_0414_MOBILE.csv,SESSION_20260831_233510_0414,FALL_BACKWARD,FALL,TRAIN,10980,283.149,1788199305414,1788199588563
PHONE,SESSION_20260831_233856_B3A7_MOBILE.csv,SESSION_20260831_233856_B3A7,FALL_BACKWARD,FALL,TRAIN,9632,216.122,1788199588563,1788199804685
PHONE,SESSION_20260831_234508_D126_MOBILE.csv,SESSION_20260831_234508_D126,FALL_BACKWARD,FALL,TRAIN,4599,336.836,1788199804685,1788200141521
PHONE,SESSION_20260831_234547_F203_MOBILE.csv,SESSION_20260831_234547_F203,FALL_BACKWARD,FALL,TRAIN,5094,42.252,1788200141521,1788200183773
PHONE,SESSION_20260831_234639_FFF0_MOBILE.csv,SESSION_20260831_234639_FFF0,FALL_BACKWARD,FALL,TRAIN,3884,43.051,1788200183773,1788200226824
PHONE,SESSION_20260831_234718_56DE_MOBILE.csv,SESSION_20260831_234718_56DE,FALL_BACKWARD,FALL,TRAIN,3738,38.652,1788200226824,1788200265476
PHONE,SESSION_20260831_234805_686E_MOBILE.csv,SESSION_20260831_234805_686E,FALL_BACKWARD,FALL,TRAIN,5432,58.112,1788200265476,1788200323588
PHONE,SESSION_20260831_235124_CFF9_MOBILE.csv,SESSION_20260831_235124_CFF9,FALL_BACKWARD,FALL,TRAIN,4186,190.803,1788200323588,1788200514391
PHONE,SESSION_20260831_235219_70D6_MOBILE.csv,SESSION_20260831_235219_70D6,FALL_BACKWARD,FALL,TRAIN,5251,62.093,1788200514391,1788200576484
PHONE,SESSION_20260831_235334_6EAE_MOBILE.csv,SESSION_20260831_235334_6EAE,FALL_BACKWARD,FALL,VALIDATION,5584,77.126,1788200576484,1788200653610
PHONE,SESSION_20260831_235428_5E49_MOBILE.csv,SESSION_20260831_235428_5E49,FALL_BACKWARD,FALL,TRAIN,4596,47.581,1788200653610,1788200701191
PHONE,SESSION_20260831_235516_6BE2_MOBILE.csv,SESSION_20260831_235516_6BE2,FALL_BACKWARD,FALL,TEST,3515,39.971,1788200701191,1788200741162
PHONE,SESSION_20260831_235611_79E7_MOBILE.csv,SESSION_20260831_235611_79E7,FALL_LEFT,FALL,TRAIN,2119,44.96,1788200741162,1788200786122
PHONE,SESSION_20260831_235632_371B_MOBILE.csv,SESSION_20260831_235632_371B,FALL_LEFT,FALL,VALIDATION,3185,29.099,1788200786122,1788200815221
PHONE,SESSION_20260831_235703_2821_MOBILE.csv,SESSION_20260831_235703_2821,FALL_LEFT,FALL,TRAIN,2262,24.603,1788200815221,1788200839824
PHONE,SESSION_20260831_235728_5BC8_MOBILE.csv,SESSION_20260831_235728_5BC8,FALL_LEFT,FALL,TEST,2457,44.365,1788200839824,1788200884189
PHONE,SESSION_20260831_235815_0C9B_MOBILE.csv,SESSION_20260831_235815_0C9B,FALL_LEFT,FALL,TEST,1436,38.318,1788200884189,1788200922507
PHONE,SESSION_20260831_235848_EE0A_MOBILE.csv,SESSION_20260831_235848_EE0A,FALL_LEFT,FALL,TRAIN,1097,26.288,1788200922507,1788200948795
PHONE,SESSION_20260831_235913_B9E2_MOBILE.csv,SESSION_20260831_235913_B9E2,FALL_LEFT,FALL,TRAIN,33,5.576,1788200948795,1788200954371
PHONE,SESSION_20260831_235916_E71B_MOBILE.csv,SESSION_20260831_235916_E71B,FALL_LEFT,FALL,TRAIN,1796,35.834,1788200954371,1788200990205
PHONE,SESSION_20260831_235958_1F0C_MOBILE.csv,SESSION_20260831_235958_1F0C,FALL_LEFT,FALL,VALIDATION,2356,52.776,1788200990205,1788201042981
PHONE,SESSION_20260901_000046_2326_MOBILE.csv,SESSION_20260901_000046_2326,FALL_LEFT,FALL,TEST,1896,39.485,1788201042981,1788201082466
PHONE,SESSION_20260901_000343_2ACF_MOBILE.csv,SESSION_20260901_000343_2ACF,FALL_LEFT,FALL,TRAIN,1224,163.975,1788201082466,1788201246441
PHONE,SESSION_20260901_000458_5AE2_MOBILE.csv,SESSION_20260901_000458_5AE2,FALL_LEFT,FALL,TEST,3477,117.287,1788201246441,1788201363728
PHONE,SESSION_20260901_000653_2A1F_MOBILE.csv,SESSION_20260901_000653_2A1F,FALL_LEFT,FALL,VALIDATION,4330,130.225,1788201363728,1788201493953
PHONE,SESSION_20260901_001014_0842_MOBILE.csv,SESSION_20260901_001014_0842,FALL_LEFT,FALL,TRAIN,3307,182.357,1788201493953,1788201676310
PHONE,SESSION_20260901_001401_EF1D_MOBILE.csv,SESSION_20260901_001401_EF1D,FALL_LEFT,FALL,TRAIN,6730,213.336,1788201676310,1788201889646
PHONE,SESSION_20260901_001719_EBFA_MOBILE.csv,SESSION_20260901_001719_EBFA,FALL_LEFT,FALL,TEST,2966,170.443,1788201889646,1788202060089
PHONE,SESSION_20260901_001740_C9D0_MOBILE.csv,SESSION_20260901_001740_C9D0,FALL_LEFT,FALL,TRAIN,151,1.796,1788202060089,1788202061885
PHONE,SESSION_20260901_001818_D1A5_MOBILE.csv,SESSION_20260901_001818_D1A5,FALL_LEFT,FALL,VALIDATION,238,38.449,1788202061885,1788202100334
PHONE,SESSION_20260901_001826_BD02_MOBILE.csv,SESSION_20260901_001826_BD02,FALL_LEFT,FALL,VALIDATION,9371,72.447,1788202100334,1788202172781
PHONE,SESSION_20260901_002219_66DD_MOBILE.csv,SESSION_20260901_002219_66DD,FALL_LEFT,FALL,TRAIN,190,168.475,1788202172781,1788202341256
PHONE,SESSION_20260901_002244_5F41_MOBILE.csv,SESSION_20260901_002244_5F41,FALL_LEFT,FALL,TEST,3525,48.431,1788202341256,1788202389687
PHONE,SESSION_20260901_002358_2D35_MOBILE.csv,SESSION_20260901_002358_2D35,FALL_LEFT,FALL,TRAIN,4765,82.393,1788202389687,1788202472080
PHONE,SESSION_20260901_002451_EFF9_MOBILE.csv,SESSION_20260901_002451_EFF9,FALL_LEFT,FALL,TEST,5981,61.854,1788202472080,1788202533934
PHONE,SESSION_20260901_002625_8A57_MOBILE.csv,SESSION_20260901_002625_8A57,FALL_RIGHT,FALL,TEST,2112,66.549,1788202533934,1788202600483
PHONE,SESSION_20260901_002652_A835_MOBILE.csv,SESSION_20260901_002652_A835,FALL_RIGHT,FALL,TRAIN,2536,29.51,1788202600483,1788202629993
PHONE,SESSION_20260901_002722_B922_MOBILE.csv,SESSION_20260901_002722_B922,FALL_RIGHT,FALL,TRAIN,3787,39.414,1788202629993,1788202669407
PHONE,SESSION_20260901_002804_3DAA_MOBILE.csv,SESSION_20260901_002804_3DAA,FALL_RIGHT,FALL,VALIDATION,2888,34.182,1788202670378,1788202704560
PHONE,SESSION_20260901_002848_8C20_MOBILE.csv,SESSION_20260901_002848_8C20,FALL_RIGHT,FALL,TRAIN,3275,46.656,1788202704560,1788202751216
PHONE,SESSION_20260901_002920_BC71_MOBILE.csv,SESSION_20260901_002920_BC71,FALL_RIGHT,FALL,TEST,3077,31.056,1788202751216,1788202782272
PHONE,SESSION_20260901_002947_B7FD_MOBILE.csv,SESSION_20260901_002947_B7FD,FALL_RIGHT,FALL,TRAIN,3254,28.613,1788202782272,1788202810885
PHONE,SESSION_20260901_003035_D0B2_MOBILE.csv,SESSION_20260901_003035_D0B2,FALL_RIGHT,FALL,TRAIN,2657,43.065,1788202810885,1788202853950
PHONE,SESSION_20260901_003102_B6C0_MOBILE.csv,SESSION_20260901_003102_B6C0,FALL_RIGHT,FALL,TRAIN,2254,24.954,1788202853950,1788202878904
PHONE,SESSION_20260901_003131_4982_MOBILE.csv,SESSION_20260901_003131_4982,FALL_RIGHT,FALL,TRAIN,2248,15.84,1788202891872,1788202907712
PHONE,SESSION_20260901_003157_EDB7_MOBILE.csv,SESSION_20260901_003157_EDB7,FALL_RIGHT,FALL,VALIDATION,2199,25.455,1788202907712,1788202933167
PHONE,SESSION_20260901_003234_25A6_MOBILE.csv,SESSION_20260901_003234_25A6,FALL_RIGHT,FALL,TRAIN,2216,36.908,1788202933167,1788202970075
PHONE,SESSION_20260901_003606_5664_MOBILE.csv,SESSION_20260901_003606_5664,FALL_FROM_SITTING,FALL,TRAIN,268,197.876,1788202970075,1788203167951
PHONE,SESSION_20260901_003610_D1AE_MOBILE.csv,SESSION_20260901_003610_D1AE,FALL_FROM_SITTING,FALL,TEST,184,4.046,1788203167951,1788203171997
PHONE,SESSION_20260901_003616_E7D9_MOBILE.csv,SESSION_20260901_003616_E7D9,FALL_FROM_SITTING,FALL,TRAIN,3462,29.426,1788203171997,1788203201423
PHONE,SESSION_20260901_003718_CC7A_MOBILE.csv,SESSION_20260901_003718_CC7A,FALL_FROM_SITTING,FALL,TRAIN,3612,62.874,1788203201423,1788203264297
