device,filename,session_id,activity,fall_binary,split,rows,duration,first_timestamp,last_timestamp
PHONE,SESSION_20260901_001014_0842_MOBILE.csv,SESSION_20260901_001014_0842,FALL_LEFT,FALL,TRAIN,3307,182.357,1788201493953,1788201676310
PHONE,SESSION_20260901_001401_EF1D_MOBILE.csv,SESSION_20260901_001401_EF1D,FALL_LEFT,FALL,TRAIN,6730,213.336,1788201676310,1788201889646
PHONE,SESSION_20260901_001740_C9D0_MOBILE.csv,SESSION_20260901_001740_C9D0,FALL_LEFT,FALL,TRAIN,151,1.796,1788202060089,1788202061885
PHONE,SESSION_20260901_002219_66DD_MOBILE.csv,SESSION_20260901_002219_66DD,FALL_LEFT,FALL,TRAIN,190,168.475,1788202172781,1788202341256
PHONE,SESSION_20260901_002358_2D35_MOBILE.csv,SESSION_20260901_002358_2D35,FALL_LEFT,FALL,TRAIN,4765,82.393,1788202389687,1788202472080
PHONE,SESSION_20260901_002652_A835_MOBILE.csv,SESSION_20260901_002652_A835,FALL_RIGHT,FALL,TRAIN,2536,29.51,1788202600483,1788202629993
PHONE,SESSION_20260901_002722_B922_MOBILE.csv,SESSION_20260901_002722_B922,FALL_RIGHT,FALL,TRAIN,3787,39.414,1788202629993,1788202669407
PHONE,SESSION_20260901_002848_8C20_MOBILE.csv,SESSION_20260901_002848_8C20,FALL_RIGHT,FALL,TRAIN,3275,46.656,1788202704560,1788202751216
PHONE,SESSION_20260901_002947_B7FD_MOBILE.csv,SESSION_20260901_002947_B7FD,FALL_RIGHT,FALL,TRAIN,3254,28.613,1788202782272,1788202810885
PHONE,SESSION_20260901_003035_D0B2_MOBILE.csv,SESSION_20260901_003035_D0B2,FALL_RIGHT,FALL,TRAIN,2657,43.065,1788202810885,1788202853950
PHONE,SESSION_20260901_003102_B6C0_MOBILE.csv,SESSION_20260901_003102_B6C0,FALL_RIGHT,FALL,TRAIN,2254,24.954,1788202853950,1788202878904
PHONE,SESSION_20260901_003131_4982_MOBILE.csv,SESSION_20260901_003131_4982,FALL_RIGHT,FALL,TRAIN,2248,15.84,1788202891872,1788202907712
PHONE,SESSION_20260901_003234_25A6_MOBILE.csv,SESSION_20260901_003234_25A6,FALL_RIGHT,FALL,TRAIN,2216,36.908,1788202933167,1788202970075
PHONE,SESSION_20260901_003606_5664_MOBILE.csv,SESSION_20260901_003606_5664,FALL_FROM_SITTING,FALL,TRAIN,268,197.876,1788202970075,1788203167951
PHONE,SESSION_20260901_003616_E7D9_MOBILE.csv,SESSION_20260901_003616_E7D9,FALL_FROM_SITTING,FALL,TRAIN,3462,29.426,1788203171997,1788203201423
PHONE,SESSION_20260901_003718_CC7A_MOBILE.csv,SESSION_20260901_003718_CC7A,FALL_FROM_SITTING,FALL,TRAIN,3612,62.874,1788203201423,1788203264297
PHONE,SESSION_20260901_003749_259B_MOBILE.csv,SESSION_20260901_003749_259B,FALL_FROM_SITTING,FALL,TRAIN,2857,27.005,1788203264297,1788203291302
PHONE,SESSION_20260901_003819_87BD_MOBILE.csv,SESSION_20260901_003819_87BD,FALL_FROM_SITTING,FALL,TRAIN,3977,36.152,1788203291302,1788203327454
PHONE,SESSION_20260901_003857_8DFD_MOBILE.csv,SESSION_20260901_003857_8DFD,FALL_FROM_SITTING,FALL,TRAIN,4252,40.239,1788203327454,1788203367693
PHONE,SESSION_20260901_003928_3D0D_MOBILE.csv,SESSION_20260901_003928_3D0D,FALL_FROM_SITTING,FALL,TRAIN,293,2.79,1788203367693,1788203370483
PHONE,SESSION_20260901_003959_82DB_MOBILE.csv,SESSION_20260901_003959_82DB,FALL_FROM_SITTING,FALL,TRAIN,4449,60.192,1788203370483,1788203430675
PHONE,SESSION_20260901_004035_FF16_MOBILE.csv,SESSION_20260901_004035_FF16,FALL_FROM_SITTING,FALL,TRAIN,2642,23.876,1788203430675,1788203454551
PHONE,SESSION_20260901_004122_DBEE_MOBILE.csv,SESSION_20260901_004122_DBEE,FALL_FROM_SITTING,FALL,TRAIN,3375,51.645,1788203454551,1788203506196
